Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
144	https://www.mediamarkt.de/de/category/mini-laptops-4388.html?query=mini%20laptop&queryMeta[ga_query]=mini%20laptop&queryMeta[queryHash]=e353b4fdba1a8be93496838eb8f2ecf6fdace30926f070b742998209e2902456&queryMeta[queryRequestId]=e353b4fdba1a8be93496838eb8f2ecf6fdace30926f070b742998209e2902456&searchFeatures[0][name]=redirect&searchFeatures[0][value]=1	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	144	DE	mini laptop	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
145	https://www.mediamarkt.de/de/search.html?query=i7%2013700k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	145	DE	i7 13700k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
146	https://www.mediamarkt.de/de/search.html?query=i5%2013600k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	146	DE	i5 13600k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
147	https://www.mediamarkt.de/de/search.html?query=graphics%20card%20for%20gaming%20pc	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	147	DE	graphics card for gaming pc	Desktop	Hi-Tech_POC	n/a	Components	Graphics Card	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
148	https://www.mediamarkt.de/de/search.html?query=i7%2014700k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	148	DE	i7 14700k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
149	https://www.mediamarkt.de/de/search.html?query=intel%20i7	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	149	DE	intel i7	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
150	https://www.mediamarkt.de/de/search.html?query=laptop%20touch%20screen	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	150	DE	laptop touch screen	Desktop	Hi-Tech_POC	n/a	Computers	Laptops	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
151	https://www.mediamarkt.de/de/search.html?query=mini%20pc%20gaming	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	151	DE	mini pc gaming	Desktop	Hi-Tech_POC	n/a	Computers	Desktop	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
152	https://www.mediamarkt.de/de/search.html?query=intel%20i9%2014900k	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	152	DE	intel i9 14900k	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
153	https://www.mediamarkt.de/de/search.html?query=i5%2012400f	mediamarkt_de	get	product_listing	product_listing	PLAYWRIGHT	False	True	153	DE	i5 12400f	Desktop	Hi-Tech_POC	n/a	Components	Processor	n/a	Hi-Tech_POC	Germany	Media Markt	Daily	Media Markt	n/a	n/a	Media Markt	0
