Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
404	n/a	johnlewis	get	product_listing	product_listing	PLAYWRIGHT	False	True	404	UK	n/a	n/a	Hermes_Europe	n/a	n/a	n/a	n/a	Hermes_Europe	United Kingdom	John Lewis	Daily	John Lewis	n/a	n/a	John Lewis	0
405	n/a	m_johnlewis	get	product_listing	product_listing	PLAYWRIGHT	False	False	405	UK	n/a	n/a	MFK	n/a	n/a	n/a	n/a	MFK	United Kingdom	John Lewis	Daily	John Lewis	n/a	n/a	John Lewis	0
