Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
74	n/a	breuninger_de	get	product_listing	product_listing	PLAYWRIGHT	False	False	74	DE	n/a	n/a	Hermes_Europe	n/a	n/a	n/a	n/a	Hermes_Europe	Germany	Breuninger	Daily	Breuninger	n/a	n/a	Breuninger	0
75	n/a	breuninger_de	get	product_listing	product_listing	PLAYWRIGHT	False	False	75	DE	n/a	n/a	MFK	n/a	n/a	n/a	n/a	MFK	Germany	Breuninger	Daily	Breuninger	n/a	n/a	Breuninger	0
