Base_ID	url	domain	webMethod	type	pageDepth	gatewayType	validateParsedOutput	fetchNextCrawlUrl	uniqueIdentifier	region_input	search_keyword	Channel	scope_name	category_input	Top_Category_LVMH	Category_LVMH	Sub_Category_LVMH	Project	Batch	SubBatch	Scrape_Frequency	Partner_Name	ip_search_keyword_category	ip_filter_by_category	site_name	no_of_pages
331	n/a	takealot_za	get	product_listing	product_listing	PLAYWRIGHT	False	True	331	za	n/a	n/a	COTY_South Africa_Consumer Beauty	n/a	n/a	n/a	n/a	COTY_South Africa_Consumer Beauty	South Africa	Takealot_CB	Daily	Takealot_CB	n/a	n/a	Takealot_CB	0
