top_category	category	sub_category	pid	key	RName	country	MPN	SKUVARIENT	SKUL	PName	Division	Category	Department	Class	SubClass	Brand	RegularPrice	FinalPrice	PriceRange	Availability	Rating	Review	Promotion	Position	Channel	currency	ProductImage	KeyWords	day	month	year	Date	scope	Product_Description	base_id	region_input	currency_input	stock_status	item_status	markdown_price	url	category_path	add_to_cart	multiple_url	large_image	small_image	normalized_Brand	spid
Fragrance	Mens Fragrance	EDP	995604		Douglas	Germany	n/a	Size :60 ml		Sauvage Eau de Parfum Eau de Parfum	n/a	n/a	n/a	n/a	n/a	Dior	110.00	70.45	n/a	Yes	0	0	n/a			n/a	https://media.douglas.de/medias/cpPyKK995604-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzE5ODl8aW1hZ2UvanBlZ3xhRFJpTDJnM01TODJOemsxTXpjM09EZzRORFl6T0M5amNGQjVTMHM1T1RVMk1EUmZNRjlrWjJ3dFJFVXVhbkJufGIwYWFhZWRjZDhhZWZjYTlmYmUyYTM1NmY2NGQ1OGJlNWJjZjgxZTgxYzBiZTdmZWY1YzE4MDI2MTUyMzUwZWI&grid=true					2026-02-11	PCD_DE	n/a	PCDE001	DE	n/a	In Stock	M	70.45	https://www.douglas.de/de/p/3001042193?variant=995604#id=1	n/a		https://media.douglas.de/medias/cpPyKK995604-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzE5ODl8aW1hZ2UvanBlZ3xhRFJpTDJnM01TODJOemsxTXpjM09EZzRORFl6T0M5amNGQjVTMHM1T1RVMk1EUmZNRjlrWjJ3dFJFVXVhbkJufGIwYWFhZWRjZDhhZWZjYTlmYmUyYTM1NmY2NGQ1OGJlNWJjZjgxZTgxYzBiZTdmZWY1YzE4MDI2MTUyMzUwZWI&grid=true&imPolicy=grayScaled#||#https://media.douglas.de/medias/2afQ00995604-1-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNjMwMjh8aW1hZ2UvanBlZ3xhRFZqTDJnM05DODJOemsxTXpjM09EazFNREUzTkM4eVlXWlJNREE1T1RVMk1EUmZNVjlrWjJ3dFJFVXVhbkJufDdkNDUxZGNiM2JiNTI3YjY3NmU2YmVkZDhlZDA1MDI1MDg5MGUxOGUyYzU0MDZhNjQwZTA1MDNhNTliZTg0NDQ&grid=true#||#https://media.douglas.de/medias/Jhudae995604-2-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wzNzE0NDF8aW1hZ2UvanBlZ3xhREEyTDJoaVppODJOemsxTXpjM09UQXhOVGN4TUM5S2FIVmtZV1U1T1RVMk1EUmZNbDlrWjJ3dFJFVXVhbkJufGVlYTFmYjkxNWJlNmI0MzI2ODQ2MDViMTcwNTUwYzAwYTcxYzE4NTczYTM3ZGI0YTI4Yzg5ODJiMjdhM2VlOGQ&grid=true#||#https://media.douglas.de/medias/qAFn8x995604-3-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wyNDI3Njh8aW1hZ2UvanBlZ3xhR00zTDJoaVppODJOemsxTXpjM09UQTRNVEkwTmk5eFFVWnVPSGc1T1RVMk1EUmZNMTlrWjJ3dFJFVXVhbkJufDc1MTc2ZTQwMDNmYjNjYjQ5MTI5MWViYzcwOGJmYmZiYjM2MmUyNGE2N2M4YjdmMDAzMTRmZjA3ODEyOGI5ODY&grid=true#||#https://media.douglas.de/medias/wOS8n6995604-4-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3w0NDE5NzJ8aW1hZ2UvanBlZ3xhR00xTDJoak1pODJOemsxTXpjM09URTBOamM0TWk5M1QxTTRialk1T1RVMk1EUmZORjlrWjJ3dFJFVXVhbkJufGZhM2UxOGIxMjFjMzViMjkwNDM2OGVmOTU2YTMzNGZiZGJhZTgwOTkyZTYzYzFkNzM0MDQzMGRlNjZlMWI5NGI&grid=true	https://media.douglas.de/medias/cpPyKK995604-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzE5ODl8aW1hZ2UvanBlZ3xhRFJpTDJnM01TODJOemsxTXpjM09EZzRORFl6T0M5amNGQjVTMHM1T1RVMk1EUmZNRjlrWjJ3dFJFVXVhbkJufGIwYWFhZWRjZDhhZWZjYTlmYmUyYTM1NmY2NGQ1OGJlNWJjZjgxZTgxYzBiZTdmZWY1YzE4MDI2MTUyMzUwZWI&grid=true	https://media.douglas.de/medias/cpPyKK995604-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzE5ODl8aW1hZ2UvanBlZ3xhRFJpTDJnM01TODJOemsxTXpjM09EZzRORFl6T0M5amNGQjVTMHM1T1RVMk1EUmZNRjlrWjJ3dFJFVXVhbkJufGIwYWFhZWRjZDhhZWZjYTlmYmUyYTM1NmY2NGQ1OGJlNWJjZjgxZTgxYzBiZTdmZWY1YzE4MDI2MTUyMzUwZWI&grid=true		3001042193
Fragrance	Mens Fragrance	EDP	80070587		Flaconi	Germany	n/a	Size : 60ml		DIOR Sauvage Eau de Parfum	Parfum	Herrenparfum	Herrendüfte	DIOR	Sauvage	Dior	110.00	66.45	n/a	Yes	4.8	4154	n/a			€	https://cdn.flaconi.net/media/catalog/product/3/3/3348901608053-1_live.jpeg?r=1V3XZp&c=de					2026-02-11	PCD_DE	Dior Sauvage Eau de Parfum ist ein Herrenduft, inspiriert von der Wüste bei Sonnenuntergang. Für Sauvage Eau de Parfum hat das Haus Dior eine außergewöhnliche Vanille aus Papua-Neuguinea gewählt. Auf einer holzigen, ambrierten Basis verströmt sie ihre köstliche Exotik und verleiht Sauvage sinnliche Akzente. Ein in tiefes Blau getauchter Moment, in dem sich die Kühle der Nacht mit der brennend heißen Wüstenluft vereint. Das 100 ml Format von Sauvage Eau de Parfum ist jetzt nachfüllbar und damit Teil der Initiative für nachhaltige Entwicklung des Hauses Dior.	PCDE001	DE	€	In Stock	M	66.45	https://www.flaconi.de/parfum/dior/sauvage/dior-sauvage-eau-de-parfum.html#sku=80027378-60	Parfum#||#Herrenparfum#||#Herrendüfte#||#DIOR#||#Sauvage		https://cdn.flaconi.net/media/catalog/product/3/3/3348901608053-1_live.jpeg?r=1V3XZp&c=de#||#https://cdn.flaconi.net/media/catalog/product/3/3/3348901608053-2_live.jpeg?r=1V3XZp&c=de	https://cdn.flaconi.net/media/catalog/product/3/3/3348901608053-1_live.jpeg?r=1V3XZp&c=de	https://cdn.flaconi.net/media/catalog/product/3/3/3348901608053-1_live.jpeg?r=1V3XZp&c=de		80070587
Fragrance	Mens Fragrance	EDP	995604		Parfumdreams	Germany	n/a	60 ml		DIOR Sauvage Zitrus- und Vanillenoten – Nachfüllbar Eau de Parfum Spray	DIOR	Herrendüfte	Sauvage	n/a	n/a	Dior	110.00	70.45	n/a	Yes	4.7	213	n/a			€	https://cdn2.parfumdreams.de/image/product/74836-158178-2-133.webp?box=528					2026-02-11	PCD_DE	Dior Sauvage Eau de Parfum ist ein Herrenduft, inspiriert von der Wüste bei Sonnenuntergang. Für Sauvage Eau de Parfum hat das Haus Dior eine außergewöhnliche Vanille aus Papua-Neuguinea gewählt. Auf einer holzigen, ambrierten Basis verströmt sie ihre köstliche Exotik und verleiht Sauvage sinnliche Akzente. Ein in tiefes Blau getauchter Moment, in dem sich die Kühle der Nacht mit der brennend heißen Wüstenluft vereint. Das 100 ml Format von Sauvage Eau de Parfum ist jetzt nachfüllbar und damit Teil der Initiative für nachhaltige Entwicklung des Hauses Dior.	PCDE001	DE	€	In Stock	M	70.45	https://www.parfumdreams.de/DIOR/Herrenduefte/Sauvage/Eau-de-Parfum-Spray/index_74836.aspx#id=1	DIOR#||#Herrendüfte#||#Sauvage		https://cdn2.parfumdreams.de/image/product/74836-158178-2-133.webp#||#https://cdn2.parfumdreams.de/image/product/74836-158178-3-134.webp#||#https://cdn2.parfumdreams.de/image/product/74836-0-10-141.webp#||#https://cdn2.parfumdreams.de/image/product/74836-0-11-142.webp#||#https://cdn2.parfumdreams.de/image/product/74836-0-12-143.webp	https://cdn2.parfumdreams.de/image/product/74836-158178-2-133.webp?box=528	https://cdn2.parfumdreams.de/image/product/74836-158178-2-133.webp?box=528		995604
Fragrance	Mens Fragrance	EDT	876970		Douglas	Germany	n/a	Size:60 ml		Sauvage Eau de Toilette Eau de Toilette	n/a	n/a	n/a	n/a	n/a	Dior	98.00	58.42	n/a	Yes	0	0	n/a			n/a	https://media.douglas.de/medias/Y0pXn7876970-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzIwNzd8aW1hZ2UvanBlZ3xhR013TDJnM1lTODJOemsxTXpjM05qRXpNakV5Tmk5Wk1IQlliamM0TnpZNU56QmZNRjlrWjJ3dFJFVXVhbkJufDVjM2NhNGU4ODBjNzdhMWZjYTc5N2ExMTkzYTlhNTgwMDhmNDFlYWRmOTlkMDgyZDJjMWY5OWMxYjY4MTMyMDM&grid=true					2026-02-11	PCD_DE	n/a	PCDE002	DE	n/a	In Stock	M	58.42	https://www.douglas.de/de/p/3001016002?variant=876970#id=2	n/a		https://media.douglas.de/medias/Y0pXn7876970-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzIwNzd8aW1hZ2UvanBlZ3xhR013TDJnM1lTODJOemsxTXpjM05qRXpNakV5Tmk5Wk1IQlliamM0TnpZNU56QmZNRjlrWjJ3dFJFVXVhbkJufDVjM2NhNGU4ODBjNzdhMWZjYTc5N2ExMTkzYTlhNTgwMDhmNDFlYWRmOTlkMDgyZDJjMWY5OWMxYjY4MTMyMDM&grid=true&imPolicy=grayScaled#||#https://media.douglas.de/medias/68H5UZ876970-1-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxNTgwMzh8aW1hZ2UvanBlZ3xhREV5TDJnM1lTODJOemsxTXpjM05qRTVOelkyTWk4Mk9FZzFWVm80TnpZNU56QmZNVjlrWjJ3dFJFVXVhbkJufDlkMjE3NWJlOTQ2NTIxMjgwZjVlMmU5YjhjMjE3ODhiOWJhNDRkOTExMDhkY2Q5YTQ0OWE0ZDJlM2YzMjEyNjY&grid=true#||#https://media.douglas.de/medias/LKG5Ou876970-2-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3w2NTQ0MzN8aW1hZ2UvanBlZ3xhREF4TDJnM055ODJOemsxTXpjM05qSTJNekU1T0M5TVMwYzFUM1U0TnpZNU56QmZNbDlrWjJ3dFJFVXVhbkJufDdjMTAyNGQ2OWYwYmQwN2E3YzY2OWZkNzE5Y2U5NjRmNWE4YTIzOWQ0ZmU0YzZiZGUzYWM3YTFkOGYyNTkzODM&grid=true#||#https://media.douglas.de/medias/F3cLkT876970-3-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wyNDI3Njh8aW1hZ2UvanBlZ3xhREF6TDJnM05DODJOemsxTXpjM05qTXlPRGN6TkM5R00yTk1hMVE0TnpZNU56QmZNMTlrWjJ3dFJFVXVhbkJufDQ5ODhiZThkZjI4MjQ3Zjk2YjZmMDZkMjY5M2U4MDRhZTU1MzAxNTQ2MTk0ZmExM2Q1NTQ2ODBiZDBmZTg5MzE&grid=true#||#https://media.douglas.de/medias/UsdeOX876970-4-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3w0NDE5NzJ8aW1hZ2UvanBlZ3xhRFF4TDJnM015ODJOemsxTXpjM05qTTVOREkzTUM5VmMyUmxUMWc0TnpZNU56QmZORjlrWjJ3dFJFVXVhbkJufGU1NWZlYzcxYjFlOTFiMmUxYTZiN2Y1ZGUxOTY3YzhlNDM1N2RmNDNiZjcxMDRmNzI4ODkwYWVmZmE0MTYwNjE&grid=true	https://media.douglas.de/medias/Y0pXn7876970-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzIwNzd8aW1hZ2UvanBlZ3xhR013TDJnM1lTODJOemsxTXpjM05qRXpNakV5Tmk5Wk1IQlliamM0TnpZNU56QmZNRjlrWjJ3dFJFVXVhbkJufDVjM2NhNGU4ODBjNzdhMWZjYTc5N2ExMTkzYTlhNTgwMDhmNDFlYWRmOTlkMDgyZDJjMWY5OWMxYjY4MTMyMDM&grid=true	https://media.douglas.de/medias/Y0pXn7876970-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMzIwNzd8aW1hZ2UvanBlZ3xhR013TDJnM1lTODJOemsxTXpjM05qRXpNakV5Tmk5Wk1IQlliamM0TnpZNU56QmZNRjlrWjJ3dFJFVXVhbkJufDVjM2NhNGU4ODBjNzdhMWZjYTc5N2ExMTkzYTlhNTgwMDhmNDFlYWRmOTlkMDgyZDJjMWY5OWMxYjY4MTMyMDM&grid=true		3001016002
Fragrance	Mens Fragrance	EDT	80008240		Flaconi	Germany	n/a	Size : 60ml		DIOR Sauvage Eau de Toilette	Parfum	Herrenparfum	Herrendüfte	DIOR	Sauvage	Dior	98.00	58.42	n/a	Yes	4.8	2678	n/a			€	https://cdn.flaconi.net/media/catalog/product/3/3/3348901520195-1_c_live.jpeg?r=1Vl1ES&c=de					2026-02-11	PCD_DE	Sauvage ist ein Schöpfungsakt, inspiriert von weiten, offenen Landschaften. Ein strahlend blauer Himmel über einer weiß glühenden, felsigen Wüste. Die überdosierten Zitrusnoten in Sauvage Eau de Toilette werden durch die ambrierte Noblesse von Ambroxan, harzigem Elemi und verbindenden Hölzern kraftvoll verankert. Diese sofort erkennbare Sillage ist zu einer wahren Signatur geworden, deren selbstbewusste Männlichkeit sie einzigartig* macht. Sauvage Eau de Toilette ist wie ein tiefer, erfrischender Atemzug – eine klare Komposition für einen authentischen Mann, der sich selbst treu ist. Füllen Sie Ihr Sauvage Eau de Toilette, 30ml und 100ml, das auf der Rückseite (Eau de Toilette 30 ml) oder auf der Unterseite (Eau de Toilette 100 ml) mit dem Hinweis „REFILLABLE“ versehen sind, mit dem Sauvage Refill 300 ml nach. * Bei Dior. Die mit äußerster Sorgfalt ausgewählten Inhaltsstoffe natürlichen Ursprungs kommen in Überdosis zum Einsatz. Die saftige Frische der Bergamotte aus Reggio di Calabria lässt die Kopfnoten erstrahlen. Die kraftvoll-holzige Sillage wird von Ambroxan geprägt. Für Sauvage, hat der Parfumeur eine Bergamotte aus Reggio di Calabria von besonderer Qualität. Eine exklusive Bergamotte, der er für das Haus Dior in Zusammenarbeit mit den lokalen Produzenten eine „maßgeschneiderte“ Signatur verliehen hat. Getränkt von der Sonne Kalabriens ist sie besonders fruchtig und entwickelt einzigartige leicht pfeffrige, spritzige Facetten.	PCDE002	DE	€	In Stock	M	58.42	https://www.flaconi.de/parfum/dior/sauvage/dior-sauvage-eau-de-toilette.html#sku=80008240-60	Parfum#||#Herrenparfum#||#Herrendüfte#||#DIOR#||#Sauvage		https://cdn.flaconi.net/media/catalog/product/3/3/3348901520195-1_c_live.jpeg?r=1Vl1ES&c=de#||#https://cdn.flaconi.net/media/catalog/product/3/3/3348901520195-2_live.jpeg?r=1Vl1ES&c=de	https://cdn.flaconi.net/media/catalog/product/3/3/3348901520195-1_c_live.jpeg?r=1Vl1ES&c=de	https://cdn.flaconi.net/media/catalog/product/3/3/3348901520195-1_c_live.jpeg?r=1Vl1ES&c=de		80008240
Fragrance	Mens Fragrance	EDT	876970		Parfumdreams	Germany	n/a	60 ml		DIOR Sauvage Eau de Toilette Spray	DIOR	Herrendüfte	Sauvage	n/a	n/a	Dior	98.00	58.42	n/a	Yes	4.6	177	n/a			€	https://cdn2.parfumdreams.de/image/product/53482-77576-1-112.webp?box=528					2026-02-11	PCD_DE	Das Sauvage Eau de Toilette ist jetzt nachfüllbar. Das anwenderfreundliche, umweltschonende Refill ermöglicht es Ihnen jetzt, Ihr Sauvage Eau de Toilette, 30ml und 100ml, in einem einfachen Schritt nachzufüllen, ohne dass auch nur ein Tropfen verloren geht. Dank des innovativen Auto-Stopp-Systems endet der Nachfüllvorgang automatisch, wenn der Flakon voll ist. Das Sauvage Refill ist Teil der Vision eines verantwortungsvolleren Luxus, der die natürlichen Ressourcen schont. Es ist recycelbar und ermöglicht dank seines vereinfachten Aluminiumdesigns eine Verringerung der Umweltbelastung durch Einsparungen von 60 % beim Energieverbrauch, 35 % beim Wasserverbrauch und 56 % bei den Treibhausgasemissionen.* Nicht zur alleinigen Verwendung bestimmt. Nur kompatibel mit den 30ml und 100ml Sauvage Eau de Toilette, die auf der Rückseite (Eau de Toilette, 30 ml) oder auf der Unterseite (Eau de Toilette, 100 ml) mit dem Hinweis „REFILLABLE“ versehen sind. * Verwendung eines Sauvage Eau de Toilette, 100ml, + eines Sauvage Refill, 300 ml, im Vergleich zur Verwendung von vier Sauvage Eau de Toilette, 100ml. Die mit äußerster Sorgfalt ausgewählten Inhaltsstoffe natürlichen Ursprungs kommen in Überdosis zum Einsatz. Die saftige Frische der Bergamotte aus Reggio di Calabria lässt die Kopfnoten erstrahlen. Die kraftvoll-holzige Sillage wird von Ambroxan geprägt. Für Sauvage forderte Dior eine Bergamotte aus Reggio di Calabria von besonderer Qualität. Eine exklusive Bergamotte, der er für das Haus Dior in Zusammenarbeit mit den lokalen Produzenten eine „maßgeschneiderte“ Signatur verliehen hat. Getränkt von der Sonne Kalabriens ist sie besonders fruchtig und entwickelt einzigartige Facetten mit Noten von Pfeffer und Zitrusfrüchten.	PCDE002	DE	€	In Stock	M	58.42	https://www.parfumdreams.de/DIOR/Herrenduefte/Sauvage/Eau-de-Toilette-Spray/index_53482.aspx#id=2	DIOR#||#Herrendüfte#||#Sauvage		https://cdn2.parfumdreams.de/image/product/53482-77576-1-112.webp#||#https://cdn2.parfumdreams.de/image/product/53482-77576-2-113.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-9-120.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-10-121.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-11-122.webp	https://cdn2.parfumdreams.de/image/product/53482-77576-1-112.webp?box=528	https://cdn2.parfumdreams.de/image/product/53482-77576-1-112.webp?box=528		876970
Fragrance	Mens Fragrance	EDT	876971		Douglas	Germany	n/a	Size :100 ml		Sauvage Eau de Toilette Eau de Toilette	Unknown	n/a	n/a	n/a	n/a	Dior	134.00	85.45	n/a	Yes	0	0	n/a			n/a	https://media.douglas.de/medias/lpHGb4876971-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMTI3MzB8aW1hZ2UvanBlZ3xhRFEwTDJnM01DODJOemsxTXpjM05qUTFPVGd3Tmk5c2NFaEhZalE0TnpZNU56RmZNRjlrWjJ3dFJFVXVhbkJufGFjY2YzMjAyMWE0MmVlNjdkN2MwYWI3NDgxZDgxNTE3N2FhZDM3ZWRmNzFiOGFkYmUxZDljM2QwNmRiZTgzMTg&grid=true					2026-02-11	PCD_DE	n/a	PCDE003	DE	n/a	In Stock	M	85.45	https://www.douglas.de/de/p/3001016002?variant=876971#id=3	n/a		https://media.douglas.de/medias/lpHGb4876971-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMTI3MzB8aW1hZ2UvanBlZ3xhRFEwTDJnM01DODJOemsxTXpjM05qUTFPVGd3Tmk5c2NFaEhZalE0TnpZNU56RmZNRjlrWjJ3dFJFVXVhbkJufGFjY2YzMjAyMWE0MmVlNjdkN2MwYWI3NDgxZDgxNTE3N2FhZDM3ZWRmNzFiOGFkYmUxZDljM2QwNmRiZTgzMTg&grid=true&imPolicy=grayScaled#||#https://media.douglas.de/medias/GmHXMF876971-1-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3w2NTQ0MzN8aW1hZ2UvanBlZ3xhRE15TDJnMlpDODJOemsxTXpjM05qVXlOVE0wTWk5SGJVaFlUVVk0TnpZNU56RmZNVjlrWjJ3dFJFVXVhbkJufDM2ZTY5OTA2NzM0Y2Q0ZTYyNzE3MDE0ZjRjMzJmMjEzMzEwYmJmMjJjZWFmZjgzMzNlMDIzMWIxYTA0YzE2NGI&grid=true#||#https://media.douglas.de/medias/jnJMvG876971-2-global.jpg?context=bWFzdGVyfGltYWdlc3w1MjI5NzR8aW1hZ2UvanBlZ3xhRFEwTDJnNE5pODJOekkzTURVNU56VTNORFk0Tmk5cWJrcE5ka2M0TnpZNU56RmZNbDluYkc5aVlXd3VhbkJufDc1YTM0ZjM3MDY3MzAxOTA3YTBhZWNhMDVhNjgxNzkyYjg0Njc2MTkzOTdiMWM3Y2UwOTQ4ZGM1NWZiNDI0ZTY&grid=true#||#https://media.douglas.de/medias/QSQou6876971-3-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3w0NDE5NzJ8aW1hZ2UvanBlZ3xhRGN4TDJnMll5ODJOemsxTXpjM05qVTVNRGczT0M5UlUxRnZkVFk0TnpZNU56RmZNMTlrWjJ3dFJFVXVhbkJufDdjOWJlOTcxNGZjZTM4NzI5Njg3NDAwYWI1OWU1Mzg2MzJiYTY2N2ZlNWNlYzJiZjVjODUyYWE5MDRiYWYxOWU&grid=true	https://media.douglas.de/medias/lpHGb4876971-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMTI3MzB8aW1hZ2UvanBlZ3xhRFEwTDJnM01DODJOemsxTXpjM05qUTFPVGd3Tmk5c2NFaEhZalE0TnpZNU56RmZNRjlrWjJ3dFJFVXVhbkJufGFjY2YzMjAyMWE0MmVlNjdkN2MwYWI3NDgxZDgxNTE3N2FhZDM3ZWRmNzFiOGFkYmUxZDljM2QwNmRiZTgzMTg&grid=true	https://media.douglas.de/medias/lpHGb4876971-0-dgl-DE.jpg?context=bWFzdGVyfGltYWdlc3wxMTI3MzB8aW1hZ2UvanBlZ3xhRFEwTDJnM01DODJOemsxTXpjM05qUTFPVGd3Tmk5c2NFaEhZalE0TnpZNU56RmZNRjlrWjJ3dFJFVXVhbkJufGFjY2YzMjAyMWE0MmVlNjdkN2MwYWI3NDgxZDgxNTE3N2FhZDM3ZWRmNzFiOGFkYmUxZDljM2QwNmRiZTgzMTg&grid=true		3001016002
Fragrance	Mens Fragrance	EDT	876971		Parfumdreams	Germany	n/a	Nachfüllbar / 100 ml		DIOR Sauvage Eau de Toilette Spray	DIOR	Herrendüfte	Sauvage	n/a	n/a	Dior	134.00	85.45	n/a	Yes	4.6	177	n/a			€	https://cdn2.parfumdreams.de/image/product/53482-77577-0-111.webp?box=528					2026-02-11	PCD_DE	Das Sauvage Eau de Toilette ist jetzt nachfüllbar. Das anwenderfreundliche, umweltschonende Refill ermöglicht es Ihnen jetzt, Ihr Sauvage Eau de Toilette, 30ml und 100ml, in einem einfachen Schritt nachzufüllen, ohne dass auch nur ein Tropfen verloren geht. Dank des innovativen Auto-Stopp-Systems endet der Nachfüllvorgang automatisch, wenn der Flakon voll ist. Das Sauvage Refill ist Teil der Vision eines verantwortungsvolleren Luxus, der die natürlichen Ressourcen schont. Es ist recycelbar und ermöglicht dank seines vereinfachten Aluminiumdesigns eine Verringerung der Umweltbelastung durch Einsparungen von 60 % beim Energieverbrauch, 35 % beim Wasserverbrauch und 56 % bei den Treibhausgasemissionen.* Nicht zur alleinigen Verwendung bestimmt. Nur kompatibel mit den 30ml und 100ml Sauvage Eau de Toilette, die auf der Rückseite (Eau de Toilette, 30 ml) oder auf der Unterseite (Eau de Toilette, 100 ml) mit dem Hinweis „REFILLABLE“ versehen sind. * Verwendung eines Sauvage Eau de Toilette, 100ml, + eines Sauvage Refill, 300 ml, im Vergleich zur Verwendung von vier Sauvage Eau de Toilette, 100ml. Die mit äußerster Sorgfalt ausgewählten Inhaltsstoffe natürlichen Ursprungs kommen in Überdosis zum Einsatz. Die saftige Frische der Bergamotte aus Reggio di Calabria lässt die Kopfnoten erstrahlen. Die kraftvoll-holzige Sillage wird von Ambroxan geprägt. Für Sauvage forderte Dior eine Bergamotte aus Reggio di Calabria von besonderer Qualität. Eine exklusive Bergamotte, der er für das Haus Dior in Zusammenarbeit mit den lokalen Produzenten eine „maßgeschneiderte“ Signatur verliehen hat. Getränkt von der Sonne Kalabriens ist sie besonders fruchtig und entwickelt einzigartige Facetten mit Noten von Pfeffer und Zitrusfrüchten.	PCDE003	DE	€	In Stock	M	85.45	https://www.parfumdreams.de/DIOR/Herrenduefte/Sauvage/Eau-de-Toilette-Spray/index_53482.aspx#id=3	DIOR#||#Herrendüfte#||#Sauvage		https://cdn2.parfumdreams.de/image/product/53482-77577-0-111.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-9-120.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-10-121.webp#||#https://cdn2.parfumdreams.de/image/product/53482-0-11-122.webp	https://cdn2.parfumdreams.de/image/product/53482-77577-0-111.webp?box=528	https://cdn2.parfumdreams.de/image/product/53482-77577-0-111.webp?box=528		876971
Fragrance	Mens Fragrance	EDP	346293		Douglas	Germany	n/a	Size:50 ml		Dior Homme Intense Eau de Parfum	n/a	n/a	n/a	n/a	n/a	Dior	110.00	73.95	n/a	Yes	0	0	n/a			n/a	https://media.douglas.de/medias/rmAwrb346293-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNTA2MTN8aW1hZ2UvanBlZ3xhR1UxTDJoaE15ODJNakU1TWpZNU1qYzFOalV4TUM5eWJVRjNjbUl6TkRZeU9UTmZNRjluYkc5aVlXd3VhbkJufDcyNzIzNWUxOWM3ZTJjOTUxM2QyMzI4OTY5YjFhMzQ4ZDYwMGQ3ZjAwNWNkZTdmMDY1NDM4M2M4ZDk5MDkyOTA&grid=true					2026-02-11	PCD_DE	n/a	PCDE004	DE	n/a	In Stock	M	73.95	https://www.douglas.de/de/p/3000007880?variant=346293#id=4	n/a		https://media.douglas.de/medias/rmAwrb346293-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNTA2MTN8aW1hZ2UvanBlZ3xhR1UxTDJoaE15ODJNakU1TWpZNU1qYzFOalV4TUM5eWJVRjNjbUl6TkRZeU9UTmZNRjluYkc5aVlXd3VhbkJufDcyNzIzNWUxOWM3ZTJjOTUxM2QyMzI4OTY5YjFhMzQ4ZDYwMGQ3ZjAwNWNkZTdmMDY1NDM4M2M4ZDk5MDkyOTA&grid=true	https://media.douglas.de/medias/rmAwrb346293-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNTA2MTN8aW1hZ2UvanBlZ3xhR1UxTDJoaE15ODJNakU1TWpZNU1qYzFOalV4TUM5eWJVRjNjbUl6TkRZeU9UTmZNRjluYkc5aVlXd3VhbkJufDcyNzIzNWUxOWM3ZTJjOTUxM2QyMzI4OTY5YjFhMzQ4ZDYwMGQ3ZjAwNWNkZTdmMDY1NDM4M2M4ZDk5MDkyOTA&grid=true	https://media.douglas.de/medias/rmAwrb346293-0-global.jpg?context=bWFzdGVyfGltYWdlc3wxNTA2MTN8aW1hZ2UvanBlZ3xhR1UxTDJoaE15ODJNakU1TWpZNU1qYzFOalV4TUM5eWJVRjNjbUl6TkRZeU9UTmZNRjluYkc5aVlXd3VhbkJufDcyNzIzNWUxOWM3ZTJjOTUxM2QyMzI4OTY5YjFhMzQ4ZDYwMGQ3ZjAwNWNkZTdmMDY1NDM4M2M4ZDk5MDkyOTA&grid=true		3000007880
